time, lin_acc_x, lin_acc_y, lin_acc_z, ang_vel_x, ang_vel_y, ang_vel_z
96.93334,8.562622,4.7872357,-5.087797e-06,-0.00057503115,-0.00032149104,3.7892485e-05
96.950005,8.562616,4.7872443,-5.0279305e-06,-0.00057746907,-0.0003228541,3.80853e-05
96.966675,8.562609,4.7872596,-4.998717e-06,-0.00057741825,-0.0003228255,3.815519e-05
96.98334,8.562617,4.7872434,-5.1104616e-06,-0.00057501777,-0.00032148598,3.7848913e-05
97.00001,8.562621,4.787236,-5.0685658e-06,-0.0005774226,-0.00032283054,3.8094917e-05
97.01667,8.562617,4.7872434,-4.968416e-06,-0.00057502644,-0.00032148816,3.80564e-05
97.03334,8.562622,4.7872353,-5.109599e-06,-0.0005750241,-0.0003214882,3.7873207e-05
97.05,8.562616,4.7872443,-5.1741513e-06,-0.0005774609,-0.00032285182,3.809913e-05
97.06667,8.562613,4.7872515,-5.0346334e-06,-0.0005749557,-0.00032144756,3.8110324e-05
97.083336,8.562622,4.7872353,-4.9667156e-06,-0.00057504,-0.00032149578,3.7862148e-05
97.100006,8.562616,4.787245,-5.059969e-06,-0.00057747,-0.00032285549,3.8051552e-05
97.11667,8.562608,4.7872596,-5.124462e-06,-0.0005774211,-0.00032282743,3.8128182e-05
97.13334,8.562617,4.787243,-5.0954254e-06,-0.0005749948,-0.00032147174,3.785434e-05
97.15,8.562637,4.787207,-4.965017e-06,-0.0005793043,-0.00032387747,4.2354623e-05
97.16667,8.562964,4.786621,-6.112105e-06,-0.0005857876,-0.00032744664,1.8776853e-05
97.18334,8.564298,4.784239,-4.299735e-06,-0.00058861036,-0.00032880137,-0.00011209783
97.200005,8.566967,4.7794604,-6.3765156e-06,-0.00055520365,-0.00030975053,-0.000360079
97.216675,8.571403,4.7715054,-5.963933e-06,-0.000497932,-0.00027721943,-0.0007035071
97.23334,8.578359,4.7589955,-5.76733e-06,-0.00041922487,-0.0002326205,-0.0011344511
97.25001,8.587973,4.7416325,-5.9146005e-06,-0.00030720863,-0.00016967724,-0.0016952963
97.26667,8.600529,4.7188277,-5.738471e-06,-0.0001630042,-8.947611e-05,-0.002212549
97.28334,8.616201,4.690151,-5.745969e-06,-1.1762305e-05,-6.3958673e-06,-0.002599637
97.3,8.633887,4.6575117,-6.2507916e-06,0.00014622045,7.893492e-05,-0.0029639923
97.31667,8.6544075,4.6192594,-6.064646e-06,0.00027233423,0.00014545674,-0.0030896533
97.333336,8.679649,4.5716324,-4.997381e-06,0.00052197144,0.000275133,-0.003465893
97.350006,8.7080145,4.5173473,-5.894747e-06,0.00053419435,0.0002773342,-0.0023847069
97.36667,8.739257,4.4565554,-6.0878224e-06,0.00067430746,0.00034403382,-0.0026794847
97.38334,8.771953,4.3918047,-6.2569607e-06,0.0009243602,0.00046308772,-0.003600501
97.4,8.809641,4.3156953,-6.356722e-06,0.0011710579,0.00057423825,-0.0018588715
97.41667,8.851555,4.228998,-6.1880373e-06,0.0013010071,0.00062212686,0.0013025026
97.43334,8.887998,4.1517496,-5.65975e-06,0.0014608841,0.0006828415,-0.004240387
97.450005,8.931048,4.058237,-6.7091332e-06,0.0016626641,0.000756114,0.0020926197
97.466675,8.975318,3.959287,-6.5262147e-06,0.0016638808,0.00073430385,0.002747772
97.48334,9.02015,3.8559291,-6.3232815e-06,0.0018066565,0.00077245955,0.0020412023
97.50001,9.063128,3.753731,-5.8690152e-06,0.0020174438,0.0008359124,-0.0016063652
97.51667,9.108462,3.642334,-6.1375404e-06,0.0021048042,0.00084229844,0.004170937
97.53334,9.150065,3.5364153,-6.856244e-06,0.002155058,0.0008331085,-0.00046887912
97.55,9.192976,3.4232185,-6.704663e-06,0.0020991706,0.00078178267,0.0048367884
97.56667,9.234711,3.308906,-6.0407547e-06,0.0021157737,0.00075782597,0.002768142
97.583336,9.275152,3.1937773,-5.3390063e-06,0.0022215773,0.0007649034,0.0009234208
97.600006,9.311589,3.0859933,-6.8285585e-06,0.0023671992,0.0007848202,-0.0033067742
97.61667,9.347565,2.9752722,-6.2679123e-06,0.002276982,0.00072515,0.0011923425
97.63334,9.380703,2.8689969,-4.7264725e-06,0.0021444464,0.00065564696,-0.00083070213
97.65,9.4132185,2.7603984,-5.447519e-06,0.0020643855,0.00060502946,-9.2208094e-05
97.66667,9.44031,2.666412,-4.8837455e-06,0.0022805955,0.0006440806,-0.0069006593
97.68334,9.465003,2.5776088,-6.949147e-06,0.0022643835,0.0006171736,-0.0058629937
97.700005,9.487809,2.4924216,-5.4030115e-06,0.0018965702,0.0004983001,-0.003920197
97.716675,9.507918,2.4145036,-6.971146e-06,0.0017248937,0.00043755362,-0.005740049
97.73334,9.525505,2.3443289,-6.253933e-06,0.0018376217,0.00045201622,-0.0072815195
97.75001,9.542027,2.2764285,-6.2954277e-06,0.0016885508,0.00040297763,-0.0062954444
97.76667,9.555718,2.2183506,-7.9042475e-06,0.0015371619,0.0003568154,-0.006484545
97.78334,9.566771,2.170252,-6.315062e-06,0.0015178783,0.0003442147,-0.006519299
97.8,9.576804,2.125702,-5.92486e-06,0.0012879473,0.00028581315,-0.0056999587
97.81667,9.584868,2.0891297,-5.0295657e-06,0.0011439548,0.00024917835,-0.0053949044
97.833336,9.591446,2.058815,-6.1137803e-06,0.0010445804,0.00022408096,-0.004785691
97.850006,9.596387,2.0357776,-7.0138312e-06,0.00090172223,0.00019119076,-0.0038510591
97.86667,9.600123,2.0181637,-6.2872396e-06,0.00058705267,0.00012330922,-0.0029067756
97.88334,9.602773,2.0055768,-6.7105025e-06,0.00035457173,7.3945375e-05,-0.0021878616
97.9,9.604368,1.9979783,-6.046327e-06,0.00019358672,4.0212948e-05,-0.0012898573
97.91667,9.605463,1.9927534,-6.6856205e-06,-0.000119573524,-2.4768904e-05,-0.0006101473
97.93334,9.605874,1.9907914,-6.7120372e-06,-0.00027657903,-5.7227506e-05,-0.000282353
97.950005,9.606133,1.989545,-6.9588277e-06,-0.00038344986,-7.931648e-05,-1.1009112e-05
97.966675,9.606299,1.9887477,-7.4071795e-06,-0.0005093331,-0.00010535308,9.74043e-05
97.98334,9.605821,1.9910616,-5.9370836e-06,-0.0013565071,-0.00028058427,9.096532e-05
98.00001,9.603526,2.0021572,-3.5063204e-06,-0.004098747,-0.000847759,4.807353e-05
98.01667,9.599277,2.0227072,9.550976e-06,-0.008561381,-0.0017705996,5.0272465e-05
98.03334,9.5924425,2.0557683,6.258279e-05,-0.017743848,-0.0036688508,7.097185e-05
98.05,9.586195,2.086016,0.00014518214,-0.025003413,-0.0051684673,5.5505086e-05
98.06667,9.584256,2.0954642,0.00023331652,-0.03444934,-0.007118291,6.60371e-05
98.083336,9.581782,2.107554,0.00038094172,-0.045368906,-0.0093698185,7.1923365e-05
98.100006,9.5757065,2.137159,0.0006561445,-0.060433403,-0.012472527,7.014613e-05
98.11667,9.56431,2.192708,0.0012572429,-0.08294296,-0.017102502,9.804241e-05
98.13334,9.561759,2.2054915,0.0014920536,-0.09079478,-0.018703494,4.3708456e-05
98.15,9.576366,2.1350603,0.00097048585,-0.09995254,-0.02056895,5.3187556e-05
98.16667,9.567467,2.178925,0.0017335679,-0.13506523,-0.027759666,0.00017757366
98.18334,9.532627,2.349246,0.0035491586,-0.16898221,-0.03467844,0.00024382744
98.200005,9.527916,2.3734813,0.0034310655,-0.18759596,-0.038431,0.00019778742
98.216675,9.528235,2.3736315,0.003660809,-0.23894936,-0.048875187,0.00041963797
98.23334,9.5030575,2.4983833,0.005454588,-0.2787123,-0.056895643,0.00053409557
98.25001,9.516853,2.4328763,0.0039361706,-0.29036656,-0.059155505,0.00048518344
98.26667,9.529021,2.3759816,0.0037790604,-0.35400513,-0.07196106,0.00063537474
98.28334,9.524207,2.4018006,0.004359277,-0.3508699,-0.07115362,0.0006036605
98.3,9.531039,2.3708096,0.0038666544,-0.4212966,-0.085239366,0.00077965343
98.31667,9.5134,2.4604979,0.005792116,-0.43975967,-0.088744834,0.0008776489
98.333336,9.530063,2.3806643,0.0036237554,-0.4660826,-0.09380755,0.00086192955
98.350006,9.565665,2.2069335,0.0012694296,-0.47798306,-0.095943734,0.0009006599
98.36667,9.612105,1.9765288,-0.0018663928,-0.4430918,-0.08871311,0.00084537064
98.38334,9.63008,1.8876822,-0.0012593995,-0.49104214,-0.09804875,0.0009364901
98.4,9.618545,1.9450823,0.0008099242,-0.43886986,-0.08738875,0.00085364614
98.41667,9.593983,2.069555,0.0026651835,-0.5429874,-0.10782915,0.00096893584
98.43334,9.567862,2.2012763,0.0037842,-0.4757194,-0.094212666,0.0010640387
98.450005,9.662008,1.7262049,-0.0067170262,-0.4536706,-0.08961033,0.00091647945
98.466675,9.707336,1.4969288,-0.0055302284,-0.44514936,-0.087702274,0.00091682584
98.48334,9.627213,1.9015551,0.004785038,-0.48741254,-0.09576439,0.001052844
98.50001,9.584743,2.1177504,0.0044239922,-0.48099333,-0.09424113,0.0010647868
98.51667,9.634757,1.8630247,-0.0028331939,-0.44606885,-0.08716802,0.0009754988
98.53334,9.652966,1.7706211,-0.0019333167,-0.49060917,-0.095608085,0.0010588141
98.55,9.604383,2.0193427,0.004044875,-0.4809405,-0.09346332,0.0011180048
98.56667,9.640104,1.8353801,-0.0021564418,-0.44639027,-0.08651791,0.0010043317
98.583336,9.626753,1.905818,0.0011312608,-0.5385795,-0.10407935,0.0011365906
98.600006,9.604542,2.0196652,0.0022241445,-0.43778023,-0.08437434,0.0010369848
98.61667,9.667659,1.6930784,-0.005321485,-0.4996432,-0.096027404,0.0011062769
98.63334,9.636913,1.8532156,0.002260744,-0.47880092,-0.09176252,0.0011577279
98.65,9.646176,1.8032817,-0.00031869247,-0.44712102,-0.08546198,0.0010523285
98.66667,9.6664915,1.6979489,-0.0022603783,-0.48970932,-0.09333785,0.0011597186
98.68334,9.612383,1.9810013,0.004461269,-0.481135,-0.091442615,0.0011915705
98.700005,9.648159,1.7926455,-0.0022445642,-0.44546148,-0.084432505,0.001070594
98.716675,9.664945,1.7048383,-0.0019829103,-0.49029207,-0.092667244,0.001173186
98.73334,9.615916,1.9635664,0.0041441377,-0.48043692,-0.09054437,0.0012134822
98.75001,9.650511,1.7798328,-0.0021577487,-0.4456835,-0.08376445,0.0010938823
98.76667,9.667976,1.6877179,-0.0020273197,-0.48926884,-0.09169424,0.0011890912
98.78334,9.619058,1.9480485,0.004162552,-0.48077872,-0.08984292,0.0012250342
98.8,9.627455,1.9035823,0.0006294905,-0.48624593,-0.09060082,0.0012119135
98.81667,9.652298,1.7711864,-0.001496902,-0.47761515,-0.08873656,0.0011967121
98.833336,9.688603,1.5746894,-0.004043432,-0.425601,-0.0788602,0.0010414906
98.850006,9.706257,1.478406,-0.0038367053,-0.4469725,-0.082594626,0.0011000452
98.86667,9.675716,1.6416843,0.0005994431,-0.4153745,-0.07655092,0.0010455061
98.88334,9.710567,1.4504554,-0.004640554,-0.3601342,-0.066208355,0.0008343539
98.9,9.740297,1.2871557,-0.005872995,-0.35735667,-0.06554118,0.0008479592
98.91667,9.711441,1.4415302,-0.0011715123,-0.3208306,-0.058707736,0.00074148644
98.93334,9.731742,1.3278879,-0.004474311,-0.2662021,-0.04861297,0.0005299345
98.950005,9.752142,1.214007,-0.0055116136,-0.24832316,-0.045260888,0.0004970592
98.966675,9.736671,1.2960465,-0.002921324,-0.20055741,-0.03649286,0.00032526502
98.98334,9.734193,1.3073753,-0.0033402827,-0.1800338,-0.032706406,0.00028909862
99.00001,9.724401,1.3594965,-0.0026909076,-0.15127987,-0.027443541,0.00019018314
99.01667,9.716624,1.4006784,-0.0022757293,-0.12472115,-0.02259814,0.00010744873
99.03334,9.719321,1.3845078,-0.0026968045,-0.09764798,-0.017675132,5.101633e-05
99.05,9.711129,1.4286633,-0.0020264618,-0.08310183,-0.0150295105,6.488277e-05
99.06667,9.697798,1.5015485,-0.0013420047,-0.066244066,-0.011972552,4.9990642e-05
99.083336,9.690151,1.5432787,-0.0010538052,-0.05429332,-0.009807255,4.9987786e-05
99.100006,9.685982,1.5659881,-0.00082577113,-0.04187036,-0.0075601107,5.7685706e-05
99.11667,9.683082,1.5817723,-0.00057566015,-0.03036307,-0.0054808212,3.677042e-05
99.13334,9.681676,1.5893793,-0.00042617682,-0.019864194,-0.0035851,4.2632422e-05
99.15,9.678139,1.6088549,-0.000243968,-0.012326774,-0.0022245345,3.9216655e-05
99.16667,9.67302,1.6371586,-0.00011048344,-0.0063803415,-0.0011513704,3.9328595e-05
99.18334,9.668011,1.6648953,-4.0804116e-05,-0.002616977,-0.00047224888,4.8134363e-05
99.200005,9.663034,1.6924601,-1.3384195e-05,-0.0011506455,-0.00020764297,7.234405e-05
99.216675,9.658195,1.71928,-3.7223062e-06,-0.00066814857,-0.00012064582,0.00015138635
99.23334,9.65489,1.7375805,-5.3917984e-06,-0.0005170934,-9.3541064e-05,0.0004493547
99.25001,9.652708,1.7496376,-4.2481574e-06,-0.0005227854,-9.490892e-05,0.0009450454
99.26667,9.650569,1.761398,-6.03514e-06,-0.0006256747,-0.0001142032,0.001503286
99.28334,9.647012,1.780769,-6.769351e-06,-0.0006077572,-0.00011211727,0.00269498
99.3,9.642574,1.8046086,-6.77064e-06,-0.0010920888,-0.00020404854,0.0038226524
99.31667,9.63873,1.8250269,-4.8856523e-06,-0.0017070202,-0.00032223613,0.003421434
99.333336,9.633039,1.8548245,-5.105645e-06,-0.0009048481,-0.00017377037,0.003963454
99.350006,9.626514,1.8881404,-5.654039e-06,-0.0011620907,-0.00022809692,0.005618875
99.36667,9.616336,1.939234,-5.372977e-06,-0.0014259033,-0.00028733184,0.0065747974
99.38334,9.605195,1.9937875,-5.549751e-06,-0.0019606035,-0.0004057571,0.007206545
99.4,9.593293,2.0502014,-4.8155694e-06,-0.0018953128,-0.0004037457,0.0070511135
99.41667,9.580286,2.1099167,-6.061735e-06,-0.0017662246,-0.0003884997,0.007302531
99.43334,9.562441,2.1891012,-6.0493553e-06,-0.0012259664,-0.00028090077,0.0066578607
99.450005,9.544164,2.267332,-6.952523e-06,-0.0020818494,-0.00049454876,0.009210265
99.466675,9.522921,2.3552027,-6.753634e-06,-0.0023354595,-0.00057601277,0.008434133
99.48334,9.501114,2.4416766,-5.3105236e-06,-0.002139128,-0.00054838246,0.0077953204
99.50001,9.476714,2.5342648,-5.205507e-06,-0.0018132367,-0.00048486528,0.00688878
99.51667,9.44937,2.634223,-5.4197462e-06,-0.0031875647,-0.0008874623,0.01125984
99.53334,9.418536,2.74272,-6.8629156e-06,-0.0020707052,-0.0006012618,0.001182606
99.55,9.386658,2.8494375,-5.6855356e-06,-0.0013941029,-0.00042399866,0.0038050706
99.56667,9.353849,2.9549708,-5.4418083e-06,-0.0024647093,-0.00077958807,0.00951093
99.583336,9.314263,3.0782237,-6.72058e-06,-0.0029282968,-0.0009650606,0.0075678015
99.600006,9.276448,3.1904027,-6.3969615e-06,-0.0028435455,-0.00097522105,0.0067507173
99.61667,9.241255,3.290418,-6.089577e-06,-0.0028935056,-0.0010294493,0.007626151
99.63334,9.203889,3.393426,-6.50251e-06,-0.0028560106,-0.0010525518,0.0069961622
99.65,9.163336,3.5014734,-5.1166594e-06,-0.0026609148,-0.0010165789,0.0056642788
99.66667,9.122478,3.606529,-5.7890666e-06,-0.0026807515,-0.0010597496,0.0066115595
99.68334,9.081043,3.7096848,-4.6630203e-06,-0.002862492,-0.0011689324,0.0070830844
99.700005,9.042419,3.8029854,-5.3945478e-06,-0.0030806104,-0.001294147,0.0076286965
99.716675,9.00354,3.8941736,-6.887702e-06,-0.0028469325,-0.0012303862,0.006335159
99.73334,8.968894,3.9732568,-5.265059e-06,-0.0028083785,-0.0012440961,0.006834504
99.75001,8.933188,4.0529313,-6.234989e-06,-0.0026647814,-0.0012093217,0.006183834
99.76667,8.89934,4.12682,-6.2876384e-06,-0.002577174,-0.001195136,0.0062838616
99.78334,8.866232,4.197542,-5.345579e-06,-0.0025089183,-0.0011878236,0.0059870225
99.8,8.840427,4.2517295,-6.0768334e-06,-0.002718286,-0.001307154,0.0062842844
99.81667,8.814567,4.3052087,-6.2334434e-06,-0.0023792728,-0.0011618211,0.0049409815
99.833336,8.792847,4.349424,-6.1047454e-06,-0.0021354808,-0.0010566665,0.004664846
99.850006,8.774348,4.3866687,-4.442208e-06,-0.0021174173,-0.0010592368,0.004395861
99.86667,8.756844,4.421628,-5.8302367e-06,-0.001935892,-0.0009777173,0.0037209394
99.88334,8.74305,4.4489098,-5.0442213e-06,-0.0017871439,-0.0009098167,0.0032014737
99.9,8.732717,4.469213,-6.48259e-06,-0.0016615242,-0.0008507053,0.002558776
99.91667,8.724239,4.4857984,-6.2291015e-06,-0.0014274166,-0.00073431496,0.0018606118
99.93334,8.718382,4.4972153,-5.4995253e-06,-0.001233858,-0.00063682516,0.001389615
99.950005,8.714475,4.5048184,-4.103056e-06,-0.0010973287,-0.0005675885,0.0009549101
99.966675,8.71184,4.509944,-5.1990096e-06,-0.000939203,-0.00048646252,0.0005651693
99.98334,8.710638,4.5122833,-5.202652e-06,-0.0008141866,-0.00042196614,0.00028336185
100.00001,8.710199,4.513143,-5.121737e-06,-0.00072189275,-0.00037419968,9.1876864e-05
100.01667,8.709987,4.513561,-5.413665e-06,-0.0006453393,-0.0003345534,-1.3858057e-05
100.03334,8.709801,4.5139194,-4.5720076e-06,-0.00060970936,-0.0003160774,-1.1773205e-05
100.05,8.709569,4.5143676,-5.6250956e-06,-0.0006093358,-0.00031588852,2.9017843e-05
100.06667,8.709356,4.514778,-6.0773737e-06,-0.0006207142,-0.00032178356,5.112084e-05
100.083336,8.709264,4.514956,-5.214956e-06,-0.0006281013,-0.0003256005,4.926903e-05
100.100006,8.709271,4.514942,-5.0653493e-06,-0.0006267969,-0.00032494144,3.8242037e-05
100.11667,8.709313,4.514861,-4.7971284e-06,-0.00062256516,-0.0003227364,3.5091918e-05
100.13334,8.709333,4.514824,-5.87348e-06,-0.00062153983,-0.0003222098,3.5325873e-05
100.15,8.70932,4.5148478,-5.9625813e-06,-0.00062430435,-0.00032361806,3.7805807e-05
100.16667,8.709305,4.5148773,-5.9753984e-06,-0.0006249587,-0.00032396984,3.845492e-05
100.18334,8.709308,4.5148735,-6.223746e-06,-0.0006250109,-0.00032399438,3.850647e-05
100.200005,8.709313,4.514862,-6.1161068e-06,-0.0006249012,-0.00032394892,3.7779315e-05
100.216675,8.709313,4.5148597,-5.907196e-06,-0.000624897,-0.0003239338,3.8062128e-05
100.23334,8.709314,4.514859,-6.1171504e-06,-0.0006248515,-0.00032391874,3.815731e-05
100.25001,8.709314,4.514859,-6.097784e-06,-0.0006246763,-0.00032383195,3.7711412e-05
100.26667,8.709314,4.514859,-6.106404e-06,-0.0006248319,-0.00032390098,3.7776594e-05
100.28334,8.709314,4.5148606,-6.1941296e-06,-0.0006249317,-0.00032396018,3.8197253e-05
100.3,8.709309,4.5148697,-5.0735935e-06,-0.00062730315,-0.00032517788,3.810962e-05
100.31667,8.709313,4.5148597,-4.9250652e-06,-0.0006222185,-0.00032255807,3.7607904e-05
100.333336,8.709327,4.514835,-5.063056e-06,-0.00062229036,-0.00032259748,3.7790156e-05
100.350006,8.709323,4.5148435,-6.114678e-06,-0.0006224199,-0.0003226578,3.8262922e-05
100.36667,8.70931,4.514869,-6.121744e-06,-0.0006248959,-0.00032393562,3.8007103e-05
100.38334,8.709306,4.5148764,-6.02676e-06,-0.0006248693,-0.00032391716,3.7919857e-05
100.4,8.709311,4.514868,-5.9096947e-06,-0.0006248989,-0.00032393148,3.8012644e-05
100.41667,8.709314,4.5148597,-6.038114e-06,-0.0006248712,-0.00032393076,3.8029568e-05
100.43334,8.709314,4.5148597,-6.210178e-06,-0.0006248815,-0.0003239366,3.8003178e-05
100.450005,8.709314,4.5148597,-6.0328875e-06,-0.00062488666,-0.0003239358,3.8018534e-05
100.466675,8.709314,4.5148597,-5.938068e-06,-0.0006248824,-0.00032393157,3.801328e-05
100.48334,8.709314,4.5148597,-6.0548323e-06,-0.00062488444,-0.00032393463,3.8019127e-05
100.50001,8.709314,4.5148597,-6.0061657e-06,-0.0006248858,-0.0003239336,3.801157e-05
100.51667,8.709314,4.5148597,-5.9522126e-06,-0.00062488567,-0.0003239259,3.801637e-05
100.53334,8.709314,4.5148597,-6.0795405e-06,-0.00062487955,-0.00032394213,3.8023587e-05
100.55,8.7093935,4.514706,-7.172393e-06,-0.0006347242,-0.00032902593,4.8404472e-05
100.56667,8.709879,4.5137706,-6.506593e-06,-0.00064137863,-0.00033235582,-1.8180905e-05
100.583336,8.71131,4.511009,-6.247003e-06,-0.0006462694,-0.00033465002,-0.00013680673
100.600006,8.714268,4.5052986,-6.5345193e-06,-0.0006352573,-0.00032839953,-0.00037747604
100.61667,8.7205305,4.4931726,-5.723942e-06,-0.0006361628,-0.00032776478,-0.00083705795
100.63334,8.727497,4.4796357,-6.7363135e-06,-0.00037944145,-0.00019479748,-0.0014462558
100.65,8.736617,4.4618344,-5.7187412e-06,-0.00026833676,-0.00013717634,-0.0016751012
100.66667,8.747841,4.4397893,-5.1420793e-06,-0.00026189804,-0.00013308895,-0.0019149699
100.68334,8.761431,4.4129033,-5.682415e-06,-0.00017288973,-8.716346e-05,-0.0023484745
100.700005,8.780471,4.374898,-5.6562667e-06,-0.00013182596,-6.569341e-05,-0.002542733
100.716675,8.800593,4.3342786,-5.7115603e-06,0.00012482915,6.153894e-05,-0.00328961
100.73334,8.8249445,4.2844834,-5.767248e-06,0.0002447142,0.00011904248,-0.003084265
100.75001,8.851712,4.228885,-6.57128e-06,0.00031673792,0.00015141995,-0.00302542
100.76667,8.879436,4.1703105,-5.799948e-06,0.00047688858,0.00022412537,-0.0034446828
100.78334,8.911738,4.100805,-6.0223465e-06,0.0005698495,0.00026233846,-0.002360855
100.8,8.94827,4.0204268,-4.470392e-06,0.0006108443,0.0002745976,-0.00060065644
100.81667,8.980726,3.9473364,-4.7926073e-06,0.0008588453,0.00037767788,-0.0043281894
100.833336,9.01927,3.8584445,-6.5524077e-06,0.0009837056,0.00042111115,-0.00019451478
100.850006,9.056257,3.770753,-5.439916e-06,0.00095763564,0.00039882757,-0.001687647
100.86667,9.094319,3.6778998,-6.0340262e-06,0.0013673558,0.00055327854,-0.0036692333
100.88334,9.137621,3.5689542,-5.747893e-06,0.0011517538,0.00045059435,0.018455647
100.9,9.179886,3.4586306,-5.978392e-06,0.00078097737,0.00029377203,0.0072119823
100.91667,9.215723,3.3618338,-5.0696804e-06,0.0012858198,0.00046884027,-0.005533985
100.93334,9.257145,3.2462914,-5.2944597e-06,0.0015901483,0.00055818097,0.0014700538
100.950005,9.295617,3.134469,-6.0800903e-06,0.0013677683,0.0004616348,0.0024360516
100.966675,9.329392,3.0321395,-6.168342e-06,0.0013219928,0.00042929576,-0.0021364929
100.98334,9.362955,2.9268122,-5.7473117e-06,0.0013845552,0.00043280306,-0.0019179599
101.00001,9.3970785,2.8154552,-5.72865e-06,0.0012180918,0.0003647981,0.0014948732
101.01667,9.428668,2.70775,-5.847086e-06,0.0011095181,0.00031848965,-0.0012746683
101.03334,9.458384,2.6020737,-5.6940926e-06,0.00122718,0.00033766386,-0.0032890534
101.05,9.484692,2.504647,-5.4974153e-06,0.0014670821,0.0003877315,-0.0057802764
101.06667,9.5096445,2.4082632,-6.9564694e-06,0.001235166,0.00031300657,-0.0033900994
101.083336,9.531592,2.3197467,-5.5871405e-06,0.001084136,0.0002637929,-0.00476627
101.100006,9.550733,2.239627,-6.385572e-06,0.0012663683,0.00029682918,-0.0067666736
101.11667,9.569208,2.1595497,-6.233254e-06,0.0011529293,0.00026026793,-0.005739871
101.13334,9.584964,2.0885544,-5.4678326e-06,0.0010590482,0.00023078674,-0.006339803
101.15,9.598748,2.0242593,-5.5507185e-06,0.0011303573,0.00023847738,-0.006642766
101.16667,9.610353,1.9685632,-4.704142e-06,0.0013235463,0.00027138498,-0.0066750376
101.18334,9.620539,1.9182649,-5.8487517e-06,0.0010695587,0.0002135037,-0.005832752
101.200005,9.628289,1.8789557,-6.3092098e-06,0.0011030998,0.00021524828,-0.005699172
101.216675,9.635327,1.8425815,-5.4416887e-06,0.0009407517,0.00017989537,-0.0050330795
101.23334,9.641296,1.8111812,-6.390547e-06,0.0008526337,0.000160117,-0.004617897
101.25001,9.645525,1.7885876,-6.023256e-06,0.0009874112,0.00018305585,-0.0038323982
101.26667,9.648696,1.7714943,-5.0327785e-06,0.0006692141,0.000122906,-0.0026601346
101.28334,9.650723,1.7604579,-5.1610273e-06,0.00027642376,5.035291e-05,-0.0019597292
101.3,9.6519575,1.753709,-6.162971e-06,0.00015865364,2.8750874e-05,-0.0012962677
101.31667,9.653065,1.7476594,-5.617737e-06,-5.7664907e-05,-1.0436985e-05,-0.0006801348
101.333336,9.65352,1.7451723,-4.5645816e-06,-0.0002510532,-4.5317534e-05,-0.00024351345
101.350006,9.653629,1.7445738,-5.7388525e-06,-0.0003785946,-6.831663e-05,1.0104226e-05
101.36667,9.653751,1.7439053,-5.9321737e-06,-0.0004625799,-8.347367e-05,8.9993395e-05
101.38334,9.653828,1.7434787,-5.286625e-06,-0.0004916855,-8.874349e-05,0.00010516597
101.4,9.653669,1.7443577,-5.4236443e-06,-0.00046526204,-8.406563e-05,0.0002407745
101.41667,9.65309,1.7475563,-5.6013832e-06,-0.00047769514,-8.646823e-05,0.0005628567
101.43334,9.651754,1.754909,-5.4485026e-06,-0.00053040974,-9.6395896e-05,0.0010864427
101.450005,9.649584,1.7667928,-7.0775054e-06,-0.0006399223,-0.00011707678,0.0017986493
101.466675,9.646459,1.7837607,-6.2583767e-06,-0.00081399403,-0.00015037562,0.0025997253
101.48334,9.642493,1.8050535,-6.0393877e-06,-0.0010524569,-0.00019664936,0.003337479
101.50001,9.637235,1.832887,-5.84288e-06,-0.0011434432,-0.00021699243,0.0042249598
101.51667,9.630718,1.8667457,-6.9008424e-06,-0.0013447299,-0.00026015678,0.005153338
101.53334,9.6226015,1.9080628,-6.051902e-06,-0.0014975392,-0.00029647458,0.00590341
101.55,9.613019,1.9556824,-6.7380015e-06,-0.0023399692,-0.00047474355,0.007462776
101.56667,9.602035,2.0088768,-4.95755e-06,-0.0012650057,-0.00026403196,0.005421745
101.583336,9.590144,2.0645123,-6.985851e-06,-0.0012356653,-0.00026643084,0.0071998197
101.600006,9.574339,2.1364777,-5.7552497e-06,-0.0017199795,-0.00038393305,0.008138753
101.61667,9.556529,2.215116,-5.340678e-06,-0.0021514853,-0.0004971807,0.008424026
101.63334,9.537147,2.2970443,-6.0216616e-06,-0.0018930705,-0.00045488242,0.0075560566
101.65,9.516133,2.38222,-6.6077023e-06,-0.0018508415,-0.0004631413,0.007822354
101.66667,9.493227,2.471755,-6.6232246e-06,-0.00215905,-0.00056189595,0.008642802
101.68334,9.466244,2.573259,-5.438477e-06,-0.002105814,-0.0005715504,0.0072670244
101.700005,9.439128,2.6708875,-6.5044073e-06,-0.0023226612,-0.00065648055,0.008311977
101.716675,9.406372,2.783914,-6.798468e-06,-0.002120111,-0.00062692014,0.0052912124
101.73334,9.374888,2.8880339,-5.9442204e-06,-0.0025358738,-0.00078061514,0.008753416
101.75001,9.339197,3.0014565,-5.1639777e-06,-0.0026425503,-0.000847864,0.006769584
101.76667,9.304481,3.1073813,-5.8144005e-06,-0.0027610674,-0.0009207437,0.007842109
101.78334,9.266831,3.2177439,-6.839799e-06,-0.0026542426,-0.0009209441,0.006033937
101.8,9.227715,3.3281505,-6.308665e-06,-0.0026308435,-0.00094863644,0.0064529595
101.81667,9.18936,3.4326131,-5.7683865e-06,-0.0028981532,-0.0010821741,0.007869776
101.833336,9.147982,3.5415082,-5.5760756e-06,-0.002873144,-0.001111403,0.006224013
