value
4.203598
4.309472
4.4164066
4.5242867
4.6329603
4.7422943
4.8522396
4.9626923
5.0734963
5.184554
5.2957406
5.4069395
5.5180717
5.629025
5.739659
5.8498783
5.9596195
6.06877
6.177234
6.2853665
6.3937073
6.502626
6.612747
6.723969
6.837199
6.9519167
7.0675445
7.1849585
7.3051085
7.4245243
7.547165
7.6681232
7.793524
7.9177055
8.039997
8.164111
8.289579
8.404314
8.525599
8.636726
8.747607
8.863911
8.966481
9.054172
9.146191
9.2313
9.315334
9.373971
9.402862
9.425751
9.446255
9.470861
9.497213
9.516856
9.532894
9.550018
9.563567
9.572951
9.581307
9.588915
9.59429
9.598522
9.601665
9.603769
9.6051445
9.605924
9.606277
9.606431
9.606526
9.6066
9.606642
9.606659
9.606667
9.606668
9.606669
9.606664
9.606655
9.60666
9.606663
9.606663
9.606665
9.606658
9.606651
9.605171
9.598662
9.588629
9.575051
9.557707
9.535985
9.509208
9.47664
9.438318
9.405806
9.376842
9.350473
9.324028
9.29612
9.267859
9.23916
9.210026
9.180467
9.150499
9.120133
9.089405
9.05835
9.026986
8.995346
8.963459
8.931341
8.899018
8.866548
8.833958
8.80126
8.7684765
8.735641
8.70278
8.669933
8.637129
8.604387
8.571754
8.539259
8.506925
8.474768
8.442819
8.411128
8.37971
8.348588
8.317807
8.28729
8.256682
8.225277
8.192978
8.1593895
8.124033
8.0859785
8.045097
8.001157
7.9550977
7.9052973
7.8516417
7.7952623
7.735334
7.6701612
7.6019297
7.531228
7.4539332
7.3739696
7.293057
7.2056546
7.115782
7.023797
6.9350514
6.839628
6.745074
6.653483
6.5595207
6.4675627
6.3802457
6.2932706
6.2114253
6.1325483
6.058255
5.992
5.9290314
5.870591
5.818226
5.7734795
5.733562
5.6989326
5.670765
5.647243
5.6283264
5.6141286
5.60374
5.5963407
5.591778
5.5891833
5.587674
5.587096
5.5874605
5.5887156
5.5908694
5.5938835
5.5977254
5.6024103
5.607924
5.6142373
5.621363
5.6293297
5.6381087
5.6476707
5.6580343
5.6691766
5.681078
5.6937356
5.707169
5.7213373
5.7362304
5.751868
5.7681794
5.785187
5.802923
5.8213296
5.8403606
5.8600264
5.880354
5.901298
5.922814
5.9449
5.9676824
5.9917884
6.0178814
6.0457683
6.077085
6.113925
6.152448
6.1934276
6.2385025
6.288473
6.3438053
6.403685
6.4713655
6.538098
6.6098437
6.688952
6.7680845
6.8546457
6.945672
7.033075
7.125845
7.2241907
7.3163624
7.412107
7.515886
7.6081905
7.697238
7.790838
7.87795
7.965512
8.049811
8.126548
8.202818
8.275324
8.343791
8.404411
8.466427
8.520386
8.572332
8.618966
8.66331
8.703703
8.7415695
8.776334
8.808656
8.839097
8.868456
8.8967085
8.924251
8.951065
8.974241
8.91223
8.55039
7.713032
6.814452
7.5942235
9.894222
10.669573
9.83542
9.091347
8.781456
9.392465
9.807998
9.16307
9.031334
9.590055
9.708004
9.50656
9.428733
9.570895
9.650662
9.50804
9.506735
9.499714
9.581926
9.661408
9.557453
9.639092
9.66572
9.681193
9.790276
9.756822
9.69028
9.637395
9.643129
9.690028
9.707295
9.752882
9.750677
9.741201
9.756873
9.756696
9.792695
9.7787695
9.729253
9.732788
9.73226
9.710098
9.697862
9.690602
9.6840925
9.680642
9.675388
9.667799
9.65944
9.650263
9.641404
9.631071
9.618073
9.601921
9.582459
9.561573
9.5414715
9.517968
9.492528
9.46276
9.430898
9.395323
9.356597
9.314392
9.2664175
9.215028
9.159151
9.102726
9.04295
8.982152
8.915784
8.844799
8.785575
8.72607
8.672306
8.612941
8.5561285
8.494848
8.43742
8.385807
8.335985
8.28845
8.241063
8.197236
8.158685
8.121209
8.084668
8.051153
8.02014
7.9904137
7.9615083
7.93347
7.905861
7.878145
7.8501697
7.82197
7.793526
7.7648168
7.735892
7.706705
7.6772614
7.647616
7.6177583
7.587701
7.5574603
7.527041
7.4964623
7.46575
7.4349027
7.4039335
7.372866
7.3417163
7.3105083
7.2792416
7.2479525
7.216664
7.1853547
7.1540375
7.1227646
7.0915728
7.0604568
7.0294423
6.9985366
6.9677386
6.9370685
6.9067097
6.877228
6.8493
6.8235307
6.8005066
6.780752
6.76405
6.751135
6.7423244
6.737168
6.735725
6.740271
6.746921
6.7621527
6.7810435
6.8056045
6.82945
6.862751
6.905297
6.936798
6.977684
7.0277386
7.071834
7.1214266
7.1755724
7.2229114
7.274275
7.3266115
7.3852882
7.446526
7.4831805
7.519173
7.558109
7.607447
7.640867
7.671025
7.7016363
7.7309113
7.7576494
7.776196
7.794417
7.8101554
7.8230886
7.83403
7.8415494
7.848205
7.854224
7.859953
7.8657656
7.872177
7.87927
7.886568
7.8933897
7.899359
7.9044175
7.9075828
7.9086895
7.908266
7.904886
7.8989043
7.8913255
7.8809023
7.867036
7.851094
7.832439
7.80831
7.786024
7.7597046
7.7302623
7.7005105
7.665556
7.630367
7.593172
7.5568166
7.523528
7.4860964
7.4499435
7.4120946
7.3835893
7.356143
7.331541
7.306554
7.287418
7.272387
7.260318
7.2538543
7.2514205
7.2528186
7.2587814
7.269565
7.2853293
7.3042235
7.3268275
7.3522778
7.3804083
7.4107776
7.4427137
7.4758573
7.509565
7.543281
7.5768175
7.610158
7.64329
7.676158
7.708753
7.7410693
7.773057
7.8047156
7.8360496
7.867027
7.8976645
7.9279337
7.9577928
7.987277
8.016375
8.045071
8.073343
8.101186
8.12863
8.1556425
8.182206
8.208345
8.234023
8.259239
8.283999
8.30831
8.332181
8.35559
8.378511
8.400967
8.422963
8.444549
8.466042
8.4879465
8.510809
8.534226
8.559602
8.586609
8.614207
8.644253
8.676691
8.709602
8.744161
8.781282
8.819892
8.8593235
8.901639
8.946486
8.988798
9.034327
9.078901
9.1167965
9.1509
9.1927185
9.235861
9.271278
9.296708
9.335012
9.372054
9.404379
9.431531
9.45819
9.48505
9.507614
9.529373
9.547907
9.565653
9.58162
9.595715
9.607299
9.617688
9.626787
9.6349325
9.641316
9.64655
9.650839
9.653362
9.652993
9.652457
9.652916
9.653616
9.654173
9.654698
9.655378
9.655864
9.656328
9.655485
9.653708
9.6536665
9.646323
9.634902
9.638006
9.934614
9.9546795
9.330116
9.198112
9.442775
9.460266
9.445902
9.4195385
9.383759
9.349572
9.322295
9.299045
9.267734
9.229485
9.188135
9.161985
9.131814
9.082323
9.020965
8.978558
8.956111
8.923186
8.864913
8.805737
8.77048
8.729773
8.649219
8.568092
8.539312
8.485126
8.404381
8.356387
8.277287
8.19258
8.139661
8.05111
7.956674
7.898455
7.7991524
7.6937027
7.6289825
7.517553
7.3999643
7.3281355
7.203223
7.0726132
6.993157
6.853408
6.7087717
6.6211877
6.4634395
6.3047833
6.239791
6.041542
5.807292
5.7491794
5.5854135
5.4121094
5.268836
5.016167
4.8320165
4.6608415
4.450435
4.2334857
4.0466247
3.7956853
3.5672889
3.371503
3.07361
2.839524
2.627001
2.4230766
2.1671164
1.8372288
1.6108867
1.4081184
1.1344798
0.8363899
0.55555874
0.274025
-0.021635307
-0.32875735
-0.6461661
-0.96483976
-1.2884343
-1.619173
-1.955797
-2.2951999
-2.6351826
-2.972974
-3.3081987
-3.6380336
-3.9614036
-4.2770524
-4.584372
-4.881174
-5.166673
-5.440655
-5.7010617
-5.948296
-6.1802135
-6.3978376
-6.6015964
-6.7892566
-6.9622154
-7.118372
-7.2600145
-7.387003
-7.497699
-7.5943265
-7.6742787
-7.739806
-7.790825
-7.8278317
-7.8479095
-7.855109
-7.8465676
-7.8221173
-7.7831616
-7.729509
-7.6586947
-7.5720263
-7.468971
-7.34875
-7.211205
-7.0571527
-6.886355
-6.698776
-6.4950337
-6.274931
-6.0387073
-5.7870784
-5.520558
-5.239657
-4.945314
-4.6384296
-4.319808
-4.0205464
-3.7705898
-3.5497856
-3.373238
-3.2411823
-3.148388
-3.098249
-3.0912306
-3.127612
-3.207372
-3.320053
-3.3918984
-3.455582
-3.5215926
-3.5858648
-3.64328
-3.6967385
-3.7460923
-3.791333
-3.832388
-3.8691344
-3.9015563
-3.9296746
-3.953427
-3.9727557
-3.9877703
-3.9986496
-4.0056324
-4.009114
-4.009728
-4.0072293
-4.0010414
-3.9926848
-3.9819884
-3.9692092
-3.9538982
-3.9364252
-3.918542
-3.8979242
-3.8763604
-3.852452
-3.8279788
-3.8025897
-3.7749457
-3.7470548
-3.7184894
-3.68936
-3.6580827
-3.626978
-3.5953565
-3.5614252
-3.5286684
-3.4910614
-3.4534485
-3.4142995
-3.3732915
-3.3296225
-3.2847486
-3.23736
-3.1895218
-3.1396701
-3.08773
-3.0349102
-2.9805253
-2.925436
-2.869734
-2.8138227
-2.7578018
-2.7021787
-2.6473153
-2.5935762
-2.5412173
-2.4904506
-2.441482
-2.394309
-2.348936
-2.305437
-2.2638624
-2.2242026
-2.186526
-2.150907
-2.117323
-2.0857823
-2.0563307
-2.0290117
-2.0038505
-1.9808812
-1.9600981
-1.9415122
-1.925176
-1.9111036
-1.8993176
-1.889847
-1.8826747
-1.8778538
-1.8754226
-1.875339
-1.8776412
-1.8823731
-1.8895473
-1.8991493
-1.9112217
-1.9258144
-1.9428918
-1.9624479
-1.9845058
-2.009071
-2.0361454
-2.0657506
-2.0978785
-2.1325083
-2.1696107
-2.2091784
-2.2512174
-2.2957098
-2.3425946
-2.3918583
-2.443439
-2.4972856
-2.5533493
-2.611594
-2.6718824
-2.7341526
-2.79842
-2.8645024
-2.9322608
-3.0016334
-3.072541
-3.1448283
-3.2183416
-3.292997
-3.368582
-3.4447258
-3.5211055
-3.5971415
-3.6723235
-3.746437
-3.8187954
-3.8894374
-3.9574757
-4.022698
-4.0854807
-4.1446905
-4.200331
-4.252256
-4.3013587
-4.3461676
-4.3876405
-4.4245186
-4.4569974
-4.4864078
-4.5111976
-4.5311575
-4.5484834
-4.5614996
-4.5695887
-4.575559
-4.577384
-4.5752425
-4.569188
-4.5593357
-4.5471816
-4.5300655
-4.5104227
-4.4869423
-4.459525
-4.4285965
-4.393424
-4.354547
-4.3121862
-4.265426
-4.2141533
-4.159611
-4.1004972
-4.036638
-3.9682257
-3.8949797
-3.816682
-3.7331915
-3.6620762
-3.6601467
-3.6987998
-3.7758396
-3.8318627
-3.875196
-3.9215078
-3.9631553
-3.9938164
-4.019093
-4.0450525
-4.0708985
-4.0934396
-4.1120076
-4.127512
-4.139856
-4.1490545
-4.1550446
-4.1578507
-4.157464
-4.153876
-4.147093
-4.137124
-4.1239676
-4.10763
-4.0881343
-4.065487
-4.039698
-4.0107665
-3.9787378
-3.9436126
-3.9051359
-3.8630335
-3.8180547
-3.7705095
-3.7190511
-3.662642
-3.602397
-3.539364
-3.4743853
-3.406509
-3.3367934
-3.2647803
-3.1922493
-3.1191297
-3.0445764
-2.9707465
-2.8973002
-2.8245523
-2.7512722
-2.6803064
-2.6111948
-2.542099
-2.4757814
-2.4113324
-2.3483598
-2.284953
-2.22348
-2.1617668
-2.102054
-2.0437343
-1.987671
-1.93001
-1.8750362
-1.8217309
-1.7694814
-1.7198136
-1.6722822
-1.6267511
-1.5842478
-1.5447794
-1.508637
-1.4760944
-1.44751
-1.423317
-1.4040567
-1.3893002
-1.376364
-1.3584386
-1.3406165
-1.3239689
-1.2061645
-1.1856625
-1.1853882
-1.0184019
-0.87988925
-0.91602993
-0.9066381
-0.8270018
-1.0739334
-1.0951746
-0.9923936
-1.1546936
-1.4866745
-1.6921118
-1.4714432
-1.49702
-1.565882
-2.1168613
-2.978074
-2.1322079
-1.7823889
-3.4407482
-3.5523705
-2.9540486
-3.4337606
-3.5313828
-3.7742052
-3.9191165
-3.8122234
-4.09824
-4.2096524
-4.1419992
-4.2627816
-4.3498373
-4.298285
-4.2979155
-4.278799
-4.257771
-4.272523
-4.295683
-4.3286924
-4.359085
-4.383285
-4.4091697
-4.439748
-4.47058
-4.4967055
-4.516222
-4.528758
-4.533559
-4.5309615
-4.5201197
-4.501212
-4.4748645
-4.440144
-4.35155
-4.2107177
-4.014883
-3.7644515
-3.437336
-3.0657818
-2.6461146
-2.1686132
-1.6809026
-1.1792622
-0.6810062
-0.18230188
0.31719783
0.8153842
1.3109814
1.8039664
2.3005044
2.7546146
3.203735
3.6738968
4.1477036
4.60372
5.0422473
5.4467173
5.6200085
5.661636
5.6702094
5.67758
5.6812534
5.681135
5.679867
5.682005
5.685218
5.6851892
5.684045
5.683642
5.6834993
5.6834645
5.6834493
5.6834316
5.6834226
5.683437
5.6834598
5.683453
5.68343
5.683436
5.6834407
5.6834154
5.683409
5.6834245
5.6834364
5.683442
5.6834416
5.683438
5.6834354
5.683434
5.6834083
5.6833754
5.683356
5.683361
5.6857934
5.6859946
5.6835732
5.683368
5.6859584
5.6893806
5.694094
5.701348
5.710356
5.722668
5.7360454
5.752726
5.7724257
5.794084
5.8184986
5.845897
5.875314
5.906702
5.9411955
5.977425
6.014204
6.0540667
6.09651
6.136218
6.1759987
6.2172036
6.257769
6.295603
6.3334904
6.369199
6.402095
6.433333
6.462299
6.4880505
6.5108304
6.530542
6.547693
6.5630445
6.5738873
6.583195
6.591285
6.595147
6.5981145
6.5999556
6.60091
6.601222
6.603486
6.6031466
6.598109
6.598823
6.6014943
6.601237
6.601162
6.6011605
6.6011724
6.6011596
6.6011486
6.601153
6.6011415
6.6011305
6.6011553
6.6012
6.6012254
6.6012278
6.601212
6.601193
6.6012087
6.6012053
6.6011925
6.6012096
6.601207
6.6011877
6.6011896
6.6012063
6.6012073
6.601202
6.601218
6.601234
6.601221
6.6012235
6.601247
6.6012425
6.601222
6.601222
6.601237
6.601232
6.601226
6.601234
6.6012425
6.601243
6.6012287
6.6012278
6.601228
6.601222
6.601222
6.601227
6.601234
6.601234
6.601234
6.6012406
6.6012535
6.6012526
6.601243
6.601235
6.601229
6.6012325
6.6012154
6.601145
6.600719
6.5994854
6.597126
6.5933127
6.5876727
6.5803313
6.570478
6.5586276
6.543802
6.5261364
